source_id,ra,dec,parallax,parallax_error,pmra,pmdec,visibility_periods_used,radial_velocity,radial_velocity_error,astrometric_chi2_al,ipd_gof_harmonic_amplitude,bp_rp,phot_bp_rp_excess_factor,ruwe,phot_g_mean_mag,phot_rp_mean_mag,phot_bp_mean_mag,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_n_good_obs_al,nss_solution_type,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,obj_func,goodness_of_fit,efficiency,significance,p1_a0_mas,mass_function_msun,p1_omega_deg,p1_OMEGA_deg,p1_incl_deg,absolute_phot_g_mean_mag
726588585356221568,152.13940270355323,24.772349646568916,14.75741109461307,0.06950434,-42.66113452845562,-162.33842522633998,17,0.0,1.1180166,965.17035,0.011945505,3.2460852,1.5211535,1.7174959,15.592698,14.28803,17.534115,0.4287737,24.605032,False,282,Orbital,412.12883604893324,5.827341,-24.44546604937346,62.68065,0.20172077236617894,0.12805273,271.66806,0.18651488,0.0,10.067146,0.713479961317059,8.876244527456078e-05,1.6121671704828726,2.2482191573512678,1.0675322828323515,40.54252188571034
1336053176328998144,263.5337012416668,35.50586516328468,12.024119868211821,0.025873395,-148.70438419297227,-105.9681045077123,28,-42.890995,1.8157007,1360.2367,0.0070125987,2.7488098,1.4533705,1.8769461,14.327899,13.121893,15.870703,0.25161687,29.893003,False,405,Orbital,540.435887606291,8.053807,106.99047897228888,35.197674,0.1895074536481834,0.08622949,534.13293,4.8236737,0.0,18.018093,0.4796997832621763,2.900285581348387e-05,0.6684530929898309,0.28934657428327987,2.2532602955766134,38.26999882534535
1984587671751337600,347.1070638786989,48.227041254749565,18.527735406485128,0.051895138,156.85220928011094,-115.54459378421052,25,-31.331057,2.5981472,4299.4375,0.017246036,2.9950342,1.4891058,2.9355335,14.184357,12.925101,15.9201355,0.44640198,113.713104,False,486,Orbital,432.9358311705748,3.7007532,-7.080331323952862,26.171883,0.16534402356160788,0.05882218,1226.7534,13.609484,0.0,39.330803,0.7421965359018686,4.575337512581278e-05,1.9974062945804762,0.9398337878452497,2.0349230203443733,40.39127987861225
4159075462792179456,275.5884607979897,-9.530306093575575,15.52548291929701,0.045778316,-47.93173768530545,-162.0924050564716,16,44.962593,8.639434,497.3658,0.005306229,3.0249815,1.5023742,1.5647765,14.947252,13.675454,16.700436,0.26377282,12.6745405,False,193,Orbital,823.1252076881449,97.04328,-184.45885279625432,601.11017,0.1174271063153206,0.27721125,315.76016,5.851794,0.0,7.889534,0.4207791871585894,3.919909524231631e-06,1.4954907051432746,2.411386143686366,1.6466757372304386,40.19144516244985
